% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=531467, Thu Apr 13 20:22:45 2023, <python>{}</python>
1 8 0.9645914567330052 1.0000400008000108 5.651858672453297 5.6518586724532973e+00 9.91846720239616 43.687294581582876   
2 16 1.0490544270728406 1.3269604819348433 5.651858672453297 7.6085177956185603e+00 40.17716301501244 51.02488662679504   
3 24 1.0990332041901587 1.5366172835078766 5.644375888008646 5.6443758880086463e+00 41.33203057706257 54.07526384842136   
4 32 0.9424262569928227 1.582621785431249 4.625566891329648 4.6255668913296484e+00 6.800229357701786 45.932599801627966   
5 40 0.9031683073985827 1.5273780683903315 4.625566891329648 5.5326706131726890e+00 13.75037326968167 47.71227351460504   
6 48 1.123337212634087 1.4421327484351416 4.625566891329648 4.6391491071784516e+00 38.07307430425908 40.14482477256736   
7 56 1.3250099007267944 1.6465109123672679 4.625566891329648 5.8967426083242387e+00 13.527494344510341 59.974024983753864   
8 64 1.7326985941535047 1.790446256655618 4.625566891329648 6.8160089982755245e+00 7.67014728879998 46.43226735998463   
9 72 1.9934405133030146 1.911874427403612 4.625566891329648 7.5804430282047592e+00 40.16464621026965 53.30587513034045   
10 80 2.0300506632228035 1.901561778618171 4.625566891329648 6.9077331620707554e+00 13.897371150266354 56.44065495934503   
11 88 2.1505537022864076 2.1292178742460224 4.625566891329648 6.6445284615254856e+00 39.3444855845705 65.74355520811443   
12 96 2.2402169393519955 2.0934070746552416 4.625566891329648 5.9544569802587075e+00 40.66559916413855 43.003937664399686   
13 104 2.3102519771693473 2.0071487707755957 4.625566891329648 6.6864642917112285e+00 8.727358398302254 49.79890456671946   
14 112 2.295232203442995 2.168039078211781 4.625566891329648 5.8342813117135952e+00 38.70697316203325 56.518620083697414   
15 120 2.0409790255590967 2.3009729225477544 4.625566891329648 5.9940617314770384e+00 7.741412622887262 11.330478745601216   
16 128 1.8112979190078475 2.1977815977750987 4.625566891329648 5.6595048977125426e+00 9.964626114721472 48.329094042351954   
17 136 1.6077416473089092 2.2230032485921454 4.625566891329648 5.7384473252930581e+00 8.853642760770429 47.28966631276153   
18 144 1.8033056698747438 2.343101998779067 4.625566891329648 6.3784203158609731e+00 11.807540167156285 40.079485320289685   
19 152 1.5755431155507094 2.3460922361943144 4.625566891329648 5.9160053721778745e+00 42.107597616254424 51.880026620038564   
20 160 1.650556237602803 2.666936130003624 4.625566891329648 5.6074430601630443e+00 23.958839319719296 83.77991812350841   
21 168 1.7636653245587808 2.6490690564627855 4.625566891329648 5.9300853520616528e+00 7.852967343884196 40.12720381317281   
22 176 1.6484917280224112 2.699630535031476 4.625566891329648 6.5945486850079744e+00 8.78326200268986 54.15786105936654   
23 184 1.3715981382155964 3.214789866810669 4.625566891329648 6.6915959050416252e+00 8.416845919612042 54.55935027965022   
24 192 1.436225067161031 3.3929673367832924 4.625566891329648 5.6306070160787449e+00 8.516514227236282 50.821682360761514   
25 200 1.4690273732739514 3.9966118617235953 4.625566891329648 5.5959681289162466e+00 13.633299164225546 50.98128365158317   
26 208 1.3678903234644497 4.388392705458661 4.625566891329648 5.7726486988972852e+00 39.07669238155714 50.07130645290445   
27 216 1.2290802328559989 4.807342884746679 4.625566891329648 1.1857001095334160e+01 40.4186567837271 46.11283789417003   
28 224 1.0412127633688597 5.27220367954577 4.625566891329648 5.7030040484869433e+00 40.33729575306779 46.20323136428177   
29 232 0.9141783612316711 5.063412239801181 4.625566891329648 4.6990851008450765e+00 7.441319364817223 62.588478207358044   
30 240 1.0421936676304293 5.026894970499294 4.625566891329648 7.5146405325208541e+00 43.79652368712938 67.25132457034269   
31 248 1.1004778596395766 4.687292725808698 4.625566891329648 5.9499691764145801e+00 8.856701380370664 56.79102161787334   
32 256 1.212551295779445 4.909418106878363 4.625566891329648 6.4063447196540748e+00 8.843171490521627 46.345088306419306   
33 264 1.1236895001465175 5.217622568606018 4.625566891329648 7.6343875590519099e+00 39.048852788956395 60.28959412616017   
34 272 0.9725689657021289 5.5291260216767295 4.625566891329648 7.8201028304224636e+00 44.35796780104476 52.231281752628284   
35 280 0.9487835707730934 5.637709278864333 4.625566891329648 5.8813576855072993e+00 7.987640579240626 9.740559423618281   
