% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=563919, Thu Apr 13 23:02:17 2023
1 8 -0.16017654257916625 -0.10495837434251308 0.03424248227721618 0.06703497670932716 0.8879234121539697 0.9781897302501787 0.986283873419754 1.0055637981640746 1.1273076042659793
2 16 -0.17686664945776256 -0.11406213157737849 0.09563616652862256 0.14492859012823073 0.8879234121539697 0.9781897302501787 0.986283873419754 1.0055637981640746 1.1273076042659793
3 24 -0.17686607981408728 -0.17461446935005284 0.10072349604514785 0.13749284681745355 0.8879234121539697 0.9781897302501787 0.986283873419754 1.0055637981640746 1.1273076042659793
4 32 -0.18211453547285572 -0.1598200876185326 0.12482002766268202 0.2840181918113081 0.8879234121539697 0.9781897302501787 0.986283873419754 1.0055637981640746 1.1273076042659793
5 40 -0.27623917025952716 -0.11934293465321896 0.12575683261769732 0.30108810022612553 0.8879234121539697 0.9781897302501787 0.986283873419754 1.0055637981640746 1.1273076042659793
6 48 -0.317662776394291 -0.1312137436688302 0.09971902566589246 0.2897508868384946 0.733622392744663 0.9127499851703882 0.9807988195935159 1.0209244915556932 1.2745322700743071
7 56 -0.3313088171878789 -0.19332131414503556 0.16408007224985788 0.26037254739909205 0.733622392744663 0.9127499851703882 0.9807988195935159 1.0209244915556932 1.2745322700743071
8 64 -0.35465906826641924 -0.16652871245943537 0.10102336599864414 0.2760991688583471 0.733622392744663 0.9127499851703882 0.9807988195935159 1.0209244915556932 1.2745322700743071
9 72 -0.31506985635052975 -0.21406949109647302 0.12192234355754698 0.3598006505366896 0.733622392744663 0.9127499851703882 0.9807988195935159 1.0209244915556932 1.2745322700743071
10 80 -0.3713874224468234 -0.12104562635094088 0.087875881038782 0.3253296855926046 0.733622392744663 0.9127499851703882 0.9807988195935159 1.0209244915556932 1.2745322700743071
11 88 -0.38900552109293457 -0.071700781072873 0.08342513754219835 0.3763388997259626 0.6731287524763183 0.7882123775324247 0.968058666823317 1.153430601179256 1.2876642405323981
12 96 -0.38878574340228644 -0.05085413242956136 0.1563210169227121 0.4052186475588466 0.6731287524763183 0.7882123775324247 0.968058666823317 1.153430601179256 1.2876642405323981
13 104 -0.4170396140420142 -0.04565169154546747 0.21894326458469132 0.3453283260788743 0.6731287524763183 0.7882123775324247 0.968058666823317 1.153430601179256 1.2876642405323981
14 112 -0.457750717907063 -0.08452851053388401 0.2579729394131019 0.32916483683034453 0.6731287524763183 0.7882123775324247 0.968058666823317 1.153430601179256 1.2876642405323981
15 120 -0.49797601652784396 -0.10210459268393353 0.26540641285591277 0.3736584404166174 0.6731287524763183 0.7882123775324247 0.968058666823317 1.153430601179256 1.2876642405323981
16 128 -0.4651014975409785 -0.13168684905525416 0.2909746732345861 0.4066344132554271 0.5185561037517126 0.7413884373669178 1.0375799408763136 1.1804386077131122 1.3082183731747232
17 136 -0.4226242028044376 -0.11118992093621052 0.3469195639500776 0.501088620986159 0.5185561037517126 0.7413884373669178 1.0375799408763136 1.1804386077131122 1.3082183731747232
18 144 -0.4593724370554121 -0.1391046983755431 0.3506445934211026 0.5060365126842056 0.5185561037517126 0.7413884373669178 1.0375799408763136 1.1804386077131122 1.3082183731747232
19 152 -0.4710688116193106 -0.2291614641546955 0.37800499122238684 0.47806010012468675 0.5185561037517126 0.7413884373669178 1.0375799408763136 1.1804386077131122 1.3082183731747232
20 160 -0.472049774627166 -0.32011376477812165 0.32029283124413543 0.516060240847994 0.5185561037517126 0.7413884373669178 1.0375799408763136 1.1804386077131122 1.3082183731747232
21 168 -0.471628493079485 -0.2644295827285822 0.3190764242520266 0.5799412365647034 0.4775564348053305 0.7151640708747404 0.9685298636729714 1.072854856496821 1.4735713635147407
22 176 -0.5059467479938701 -0.20161759269087912 0.2737417363691203 0.537518802344275 0.4775564348053305 0.7151640708747404 0.9685298636729714 1.072854856496821 1.4735713635147407
23 184 -0.5835515198764804 -0.2062360102533803 0.2963460745028838 0.5228616247568223 0.4775564348053305 0.7151640708747404 0.9685298636729714 1.072854856496821 1.4735713635147407
24 192 -0.5352086112082195 -0.032959003532510904 0.33582067593208015 0.6229977345053637 0.4775564348053305 0.7151640708747404 0.9685298636729714 1.072854856496821 1.4735713635147407
25 200 -0.5079091572966543 0.04191065083283044 0.29525892020542993 0.6458098816989807 0.4775564348053305 0.7151640708747404 0.9685298636729714 1.072854856496821 1.4735713635147407
26 208 -0.5197874133142123 -0.05033823391298375 0.3650834027186227 0.6024445197231358 0.41611592446731316 0.568586758191849 1.0319435839007538 1.2163645384418453 1.3996808154292972
27 216 -0.4797217250258571 -0.08665677619495217 0.3922125690934139 0.6018034495865096 0.41611592446731316 0.568586758191849 1.0319435839007538 1.2163645384418453 1.3996808154292972
28 224 -0.5403640304977455 -0.15472620150812608 0.3901696578891058 0.5847714022939123 0.41611592446731316 0.568586758191849 1.0319435839007538 1.2163645384418453 1.3996808154292972
29 232 -0.5321062074157082 -0.2133084881350346 0.4172126622388437 0.6574704781762727 0.41611592446731316 0.568586758191849 1.0319435839007538 1.2163645384418453 1.3996808154292972
30 240 -0.521753155439189 -0.2076978276726594 0.3448172710743503 0.6443351036779403 0.41611592446731316 0.568586758191849 1.0319435839007538 1.2163645384418453 1.3996808154292972
31 248 -0.5199338246092665 -0.18633305630027713 0.39034195629079393 0.6324680475206134 0.32917701321304743 0.6209532923364424 0.9634401459071594 1.230262714028505 1.436765896878917
