% # columns="iter, evals, sigma, 0, fitness, xbest" seed=509090, Thu Apr 13 22:30:27 2023, <python>{}</python>
1 8 0.8920149018701647 0 12.868242440939905 0.31819128202272884 0.013775663169606258 0.5738992700085189 0.7095704786960024 0.2424516624231697
2 16 0.8629207855591828 0 6.928934174437022 0.019676021612892874 0.004132596636137455 1.535096724873047 0.8024955216031672 0.0659686770926721
3 24 1.0004256792780482 0 13.420093139950257 0.5936355799489915 0.0033326525740769476 0.9655535190867177 1.2120943918645661 1.4545857576796781
4 32 1.0083531961178975 0 9.856399172947336 0.2440292914318174 0.002671629327363902 2.158200539918588 1.858089550766806 1.1539158494316377
5 40 1.0031171814453839 0 9.512309062526164 0.5874986586182558 0.0005840656173204279 2.8361488307549028 1.3515265669629672 0.7835279173992633
6 48 1.1404354686028078 0 8.60305944497896 2.2343246594192667 0.0006543049709487383 2.0384638496903547 0.7893158267647775 0.6117556348714482
7 56 1.2378155972957667 0 11.926085298475932 0.8969957903316407 0.00016042749423046646 3.1346880918674103 1.4340028222282104 1.05634758622092
8 64 1.241751877326298 0 17.822611181192773 1.3434273737160447 0.00022238123326660656 2.0407454435968972 1.311562317511303 2.2984642909993074
9 72 1.1472046011770483 0 11.662779923789543 1.1529651267677294 0.0007673607105062759 2.5028702620518315 3.542628098636058 2.968305433603259
10 80 1.0241826681787864 0 10.56770336418507 0.4781538214631811 0.00022961889117430702 0.5684137346933194 1.7551895261735777 1.56073587105664
11 88 0.9532363021743983 0 18.87273934515557 0.015193299887096594 0.0005542111315871192 1.0010711103814889 1.168995519240669 0.6837725721530805
12 96 0.8522098667508855 0 12.829115123551365 0.5371431294895039 0.00040220057751323495 0.7509517617418306 2.1552658343579725 1.710254909216342
