% # columns="iteration, evaluation, sigma, beta, void,  sigvec==sigma_vec.scaling factors from diagonal decoding", seed=648184, Sat Apr 15 13:45:42 2023, <python>{}</python>
1 8 0.9592135014289028 1 0 1.0 0.004999950000249999 1.0 1.0 1.0
2 16 0.9646186968973164 1 0 1.0 0.004999950000249999 1.0 1.0 1.0
3 24 0.8339530913453683 1 0 1.0 0.004999950000249999 1.0 1.0 1.0
4 32 0.7324166329329272 1 0 1.0 0.004999950000249999 1.0 1.0 1.0
5 40 0.6143257977792462 1 0 1.0 0.004999950000249999 1.0 1.0 1.0
6 48 0.5669474472935652 1 0 1.0 0.004999950000249999 1.0 1.0 1.0
7 56 0.5378722720918471 1 0 1.0 0.004999950000249999 1.0 1.0 1.0
8 64 0.5369969237799656 1 0 1.0 0.004999950000249999 1.0 1.0 1.0
9 72 0.545006500042065 1 0 1.0 0.004999950000249999 1.0 1.0 1.0
10 80 0.48856701912481054 1 0 1.0 0.004999950000249999 1.0 1.0 1.0
